pos	tpm	group	gsmid	cell
11342700	1.4	SLE	GSM3323615	aN
11342720	1.5	SLE	GSM3323615	aN
11342740	0.8	SLE	GSM3323615	aN
11342760	0.8	SLE	GSM3323615	aN
11342780	1.9	SLE	GSM3323615	aN
11342800	1.9	SLE	GSM3323615	aN
11342820	0.8	SLE	GSM3323615	aN
11342880	0.9	SLE	GSM3323615	aN
11342900	2.1	SLE	GSM3323615	aN
11342920	1.6	SLE	GSM3323615	aN
11342940	0.7	SLE	GSM3323615	aN
11336200	0.3	SLE	GSM3323616	DN
11336220	0.1	SLE	GSM3323616	DN
11336300	0.1	SLE	GSM3323616	DN
11336320	0.5	SLE	GSM3323616	DN
11336340	0.7	SLE	GSM3323616	DN
11336360	0.7	SLE	GSM3323616	DN
11336380	0.7	SLE	GSM3323616	DN
11336400	0.6	SLE	GSM3323616	DN
11336420	0.2	SLE	GSM3323616	DN
11336440	0.3	SLE	GSM3323616	DN
11336460	0.3	SLE	GSM3323616	DN
11336480	0.3	SLE	GSM3323616	DN
11336500	0.4	SLE	GSM3323616	DN
11336520	0.7	SLE	GSM3323616	DN
11336540	0.4	SLE	GSM3323616	DN
11336560	0.2	SLE	GSM3323616	DN
11336840	0.1	SLE	GSM3323616	DN
11336860	0.3	SLE	GSM3323616	DN
11336880	0.3	SLE	GSM3323616	DN
11336960	0.1	SLE	GSM3323616	DN
11336980	0.3	SLE	GSM3323616	DN
11337000	0.3	SLE	GSM3323616	DN
11337020	0.4	SLE	GSM3323616	DN
11337040	0.3	SLE	GSM3323616	DN
11337060	0.2	SLE	GSM3323616	DN
11337080	0.3	SLE	GSM3323616	DN
11337100	0.3	SLE	GSM3323616	DN
11337120	0.2	SLE	GSM3323616	DN
11337140	0.3	SLE	GSM3323616	DN
11337160	0.6	SLE	GSM3323616	DN
11337180	0.5	SLE	GSM3323616	DN
11337200	0.2	SLE	GSM3323616	DN
11337240	0.6	SLE	GSM3323616	DN
11337260	1.1	SLE	GSM3323616	DN
11337280	1.2	SLE	GSM3323616	DN
11337300	0.5	SLE	GSM3323616	DN
11337320	0.3	SLE	GSM3323616	DN
11337340	0.3	SLE	GSM3323616	DN
11337360	1.1	SLE	GSM3323616	DN
11337380	4	SLE	GSM3323616	DN
11337400	5.1	SLE	GSM3323616	DN
11337420	4.2	SLE	GSM3323616	DN
11337440	2.1	SLE	GSM3323616	DN
11337460	1	SLE	GSM3323616	DN
11337480	0.8	SLE	GSM3323616	DN
11337500	1.3	SLE	GSM3323616	DN
11337520	2.5	SLE	GSM3323616	DN
11337540	5.3	SLE	GSM3323616	DN
11337560	7.2	SLE	GSM3323616	DN
11337580	8.8	SLE	GSM3323616	DN
11337600	7.9	SLE	GSM3323616	DN
11337620	5.6	SLE	GSM3323616	DN
11337640	3.2	SLE	GSM3323616	DN
11337660	1.5	SLE	GSM3323616	DN
11337680	1.9	SLE	GSM3323616	DN
11337700	5	SLE	GSM3323616	DN
11337720	6.9	SLE	GSM3323616	DN
11337740	12	SLE	GSM3323616	DN
11337760	13.9	SLE	GSM3323616	DN
11337780	14.5	SLE	GSM3323616	DN
11337800	11	SLE	GSM3323616	DN
11337820	9.3	SLE	GSM3323616	DN
11337840	7	SLE	GSM3323616	DN
11337860	8.1	SLE	GSM3323616	DN
11337880	7.7	SLE	GSM3323616	DN
11337900	5.9	SLE	GSM3323616	DN
11337920	2.6	SLE	GSM3323616	DN
11337940	2.4	SLE	GSM3323616	DN
11337960	4.1	SLE	GSM3323616	DN
11337980	6	SLE	GSM3323616	DN
11338000	8	SLE	GSM3323616	DN
11338020	10.6	SLE	GSM3323616	DN
11338040	10.5	SLE	GSM3323616	DN
11338060	5.2	SLE	GSM3323616	DN
11338080	2.5	SLE	GSM3323616	DN
11338100	2.8	SLE	GSM3323616	DN
11338120	3.6	SLE	GSM3323616	DN
11338140	3.9	SLE	GSM3323616	DN
11338160	3.8	SLE	GSM3323616	DN
11338180	5.7	SLE	GSM3323616	DN
11338200	6.5	SLE	GSM3323616	DN
11338220	6.7	SLE	GSM3323616	DN
11338240	4.2	SLE	GSM3323616	DN
11338260	3.7	SLE	GSM3323616	DN
11338280	1.4	SLE	GSM3323616	DN
11338300	1.5	SLE	GSM3323616	DN
11338320	2	SLE	GSM3323616	DN
11338340	3.4	SLE	GSM3323616	DN
11338360	3.9	SLE	GSM3323616	DN
11338380	2.7	SLE	GSM3323616	DN
11338400	1.7	SLE	GSM3323616	DN
11338420	1.5	SLE	GSM3323616	DN
11338440	1.5	SLE	GSM3323616	DN
11338460	0.8	SLE	GSM3323616	DN
11338480	1	SLE	GSM3323616	DN
11338500	1	SLE	GSM3323616	DN
11338520	1.1	SLE	GSM3323616	DN
11338540	1.6	SLE	GSM3323616	DN
11338560	3.1	SLE	GSM3323616	DN
11338580	2.7	SLE	GSM3323616	DN
11338600	1.8	SLE	GSM3323616	DN
11338620	1.3	SLE	GSM3323616	DN
11338640	1.9	SLE	GSM3323616	DN
11338660	1.1	SLE	GSM3323616	DN
11338680	0.3	SLE	GSM3323616	DN
11338700	0.1	SLE	GSM3323616	DN
11338720	0.6	SLE	GSM3323616	DN
11338740	1.4	SLE	GSM3323616	DN
11338760	1.5	SLE	GSM3323616	DN
11338780	1.4	SLE	GSM3323616	DN
11338800	1	SLE	GSM3323616	DN
11338820	0.7	SLE	GSM3323616	DN
11338840	0.2	SLE	GSM3323616	DN
11338860	0.6	SLE	GSM3323616	DN
11338880	0.7	SLE	GSM3323616	DN
11338900	0.8	SLE	GSM3323616	DN
11338920	0.4	SLE	GSM3323616	DN
11338940	0.5	SLE	GSM3323616	DN
11338960	0.7	SLE	GSM3323616	DN
11338980	1.5	SLE	GSM3323616	DN
11339000	1.9	SLE	GSM3323616	DN
11339020	1.1	SLE	GSM3323616	DN
11339040	1.1	SLE	GSM3323616	DN
11339060	1.7	SLE	GSM3323616	DN
11339080	1.5	SLE	GSM3323616	DN
11339100	1	SLE	GSM3323616	DN
11339120	0.4	SLE	GSM3323616	DN
11339140	0.3	SLE	GSM3323616	DN
11339160	0.6	SLE	GSM3323616	DN
11339180	2.1	SLE	GSM3323616	DN
11339200	3	SLE	GSM3323616	DN
11339220	2.5	SLE	GSM3323616	DN
11339240	1.4	SLE	GSM3323616	DN
11339260	0.7	SLE	GSM3323616	DN
11339280	0.1	SLE	GSM3323616	DN
11339300	0.1	SLE	GSM3323616	DN
11339320	0.4	SLE	GSM3323616	DN
11339340	0.8	SLE	GSM3323616	DN
11339360	1.3	SLE	GSM3323616	DN
11339380	1.5	SLE	GSM3323616	DN
11339400	1.4	SLE	GSM3323616	DN
11339420	2.2	SLE	GSM3323616	DN
11339440	2.2	SLE	GSM3323616	DN
11339460	2	SLE	GSM3323616	DN
11339480	1.8	SLE	GSM3323616	DN
11339500	3.2	SLE	GSM3323616	DN
11339520	4.2	SLE	GSM3323616	DN
11339540	3.3	SLE	GSM3323616	DN
11339560	1.9	SLE	GSM3323616	DN
11339580	2.4	SLE	GSM3323616	DN
11339600	4.1	SLE	GSM3323616	DN
11339620	4.4	SLE	GSM3323616	DN
11339640	3.5	SLE	GSM3323616	DN
11339660	2.1	SLE	GSM3323616	DN
11339680	0.8	SLE	GSM3323616	DN
11339700	1.2	SLE	GSM3323616	DN
11339720	1.6	SLE	GSM3323616	DN
11339740	2.1	SLE	GSM3323616	DN
11339760	1.6	SLE	GSM3323616	DN
11339780	1.4	SLE	GSM3323616	DN
11339800	1.5	SLE	GSM3323616	DN
11339820	1.4	SLE	GSM3323616	DN
11339840	1.1	SLE	GSM3323616	DN
11339860	0.8	SLE	GSM3323616	DN
11339880	0.7	SLE	GSM3323616	DN
11339900	0.5	SLE	GSM3323616	DN
11339920	0.8	SLE	GSM3323616	DN
11339940	1	SLE	GSM3323616	DN
11339960	0.7	SLE	GSM3323616	DN
11339980	0.4	SLE	GSM3323616	DN
11340000	0.5	SLE	GSM3323616	DN
11340020	0.5	SLE	GSM3323616	DN
11340040	0.4	SLE	GSM3323616	DN
11340060	0.5	SLE	GSM3323616	DN
11340080	1.4	SLE	GSM3323616	DN
11340100	1.7	SLE	GSM3323616	DN
11340120	1.1	SLE	GSM3323616	DN
11340140	0.4	SLE	GSM3323616	DN
11340200	0.1	SLE	GSM3323616	DN
11340220	0.9	SLE	GSM3323616	DN
11340240	1.6	SLE	GSM3323616	DN
11340260	1.3	SLE	GSM3323616	DN
11340280	1	SLE	GSM3323616	DN
11340300	1.3	SLE	GSM3323616	DN
11340320	1.6	SLE	GSM3323616	DN
11340340	0.9	SLE	GSM3323616	DN
11340360	0.4	SLE	GSM3323616	DN
11340400	0.8	SLE	GSM3323616	DN
11340420	1.9	SLE	GSM3323616	DN
11340440	4.2	SLE	GSM3323616	DN
11340460	4.5	SLE	GSM3323616	DN
11340480	4.2	SLE	GSM3323616	DN
11340500	3	SLE	GSM3323616	DN
11340520	2.5	SLE	GSM3323616	DN
11340540	1.5	SLE	GSM3323616	DN
11340560	0.4	SLE	GSM3323616	DN
11340580	2.5	SLE	GSM3323616	DN
11340600	3.2	SLE	GSM3323616	DN
11340620	3.3	SLE	GSM3323616	DN
11340640	2.9	SLE	GSM3323616	DN
11340660	4	SLE	GSM3323616	DN
11340680	4.1	SLE	GSM3323616	DN
11340700	2.8	SLE	GSM3323616	DN
11340720	1.9	SLE	GSM3323616	DN
11340740	1.7	SLE	GSM3323616	DN
11340760	1.7	SLE	GSM3323616	DN
11340780	2	SLE	GSM3323616	DN
11340800	1.4	SLE	GSM3323616	DN
11340820	1	SLE	GSM3323616	DN
11340840	0.6	SLE	GSM3323616	DN
11340860	1.1	SLE	GSM3323616	DN
11340880	2.6	SLE	GSM3323616	DN
11340900	3.3	SLE	GSM3323616	DN
11340920	2.3	SLE	GSM3323616	DN
11340940	0.6	SLE	GSM3323616	DN
11340960	0.3	SLE	GSM3323616	DN
11340980	1.5	SLE	GSM3323616	DN
11341000	2.6	SLE	GSM3323616	DN
11341020	3.1	SLE	GSM3323616	DN
11341040	2.7	SLE	GSM3323616	DN
11341060	3.5	SLE	GSM3323616	DN
11341080	2.6	SLE	GSM3323616	DN
11341100	2.7	SLE	GSM3323616	DN
11341120	2.7	SLE	GSM3323616	DN
11341140	3.6	SLE	GSM3323616	DN
11341160	4.3	SLE	GSM3323616	DN
11341180	3.9	SLE	GSM3323616	DN
11341200	2.3	SLE	GSM3323616	DN
11341220	2.3	SLE	GSM3323616	DN
11341240	4.7	SLE	GSM3323616	DN
11341260	5.6	SLE	GSM3323616	DN
11341280	6.3	SLE	GSM3323616	DN
11341300	4.1	SLE	GSM3323616	DN
11341320	3.7	SLE	GSM3323616	DN
11341340	3.7	SLE	GSM3323616	DN
11341360	4.1	SLE	GSM3323616	DN
11341380	3.7	SLE	GSM3323616	DN
11341400	6.2	SLE	GSM3323616	DN
11341420	7.6	SLE	GSM3323616	DN
11341440	7.7	SLE	GSM3323616	DN
11341460	6.8	SLE	GSM3323616	DN
11341480	7.5	SLE	GSM3323616	DN
11341500	6.7	SLE	GSM3323616	DN
11341520	6.4	SLE	GSM3323616	DN
11341540	7.2	SLE	GSM3323616	DN
11341560	7.7	SLE	GSM3323616	DN
11341580	8	SLE	GSM3323616	DN
11341600	6.1	SLE	GSM3323616	DN
11341620	2.7	SLE	GSM3323616	DN
11341640	2.2	SLE	GSM3323616	DN
11341660	1.9	SLE	GSM3323616	DN
11341680	4.6	SLE	GSM3323616	DN
11341700	5.9	SLE	GSM3323616	DN
11341720	5.2	SLE	GSM3323616	DN
11341740	3.4	SLE	GSM3323616	DN
11341760	4.4	SLE	GSM3323616	DN
11341780	4.9	SLE	GSM3323616	DN
11341800	4.9	SLE	GSM3323616	DN
11341820	4.5	SLE	GSM3323616	DN
11341840	2.7	SLE	GSM3323616	DN
11341860	0.9	SLE	GSM3323616	DN
11341880	0.6	SLE	GSM3323616	DN
11341900	1.6	SLE	GSM3323616	DN
11341920	3.4	SLE	GSM3323616	DN
11341940	3.5	SLE	GSM3323616	DN
11341960	3.7	SLE	GSM3323616	DN
11341980	3.7	SLE	GSM3323616	DN
11342000	2.8	SLE	GSM3323616	DN
11342020	0.9	SLE	GSM3323616	DN
11342040	0.7	SLE	GSM3323616	DN
11342060	0.7	SLE	GSM3323616	DN
11342080	0.4	SLE	GSM3323616	DN
11342120	0.3	SLE	GSM3323616	DN
11342140	0.9	SLE	GSM3323616	DN
11342160	1.5	SLE	GSM3323616	DN
11342180	1.8	SLE	GSM3323616	DN
11342200	1.4	SLE	GSM3323616	DN
11342220	1.4	SLE	GSM3323616	DN
11342240	1.7	SLE	GSM3323616	DN
11342260	1.8	SLE	GSM3323616	DN
11342280	1	SLE	GSM3323616	DN
11342300	0.2	SLE	GSM3323616	DN
11342320	0.7	SLE	GSM3323616	DN
11342340	1.3	SLE	GSM3323616	DN
11342360	1.2	SLE	GSM3323616	DN
11342380	0.6	SLE	GSM3323616	DN
11342400	1.4	SLE	GSM3323616	DN
11342420	2.2	SLE	GSM3323616	DN
11342440	2.3	SLE	GSM3323616	DN
11342460	2	SLE	GSM3323616	DN
11342480	1.4	SLE	GSM3323616	DN
11342500	0.7	SLE	GSM3323616	DN
11342520	0.6	SLE	GSM3323616	DN
11342540	2.5	SLE	GSM3323616	DN
11342560	2.8	SLE	GSM3323616	DN
11342580	2	SLE	GSM3323616	DN
11342600	0.1	SLE	GSM3323616	DN
11342620	0.3	SLE	GSM3323616	DN
11342640	0.9	SLE	GSM3323616	DN
11342660	3	SLE	GSM3323616	DN
11342680	4.3	SLE	GSM3323616	DN
11342700	4.2	SLE	GSM3323616	DN
11342720	3.5	SLE	GSM3323616	DN
11342740	3.4	SLE	GSM3323616	DN
11342760	3.7	SLE	GSM3323616	DN
11342780	4.8	SLE	GSM3323616	DN
11342800	5	SLE	GSM3323616	DN
11342820	3	SLE	GSM3323616	DN
11342840	2.4	SLE	GSM3323616	DN
11342860	2.3	SLE	GSM3323616	DN
11342880	2.3	SLE	GSM3323616	DN
11342900	2.2	SLE	GSM3323616	DN
11342920	3.1	SLE	GSM3323616	DN
11342940	3.9	SLE	GSM3323616	DN
11342960	5.5	SLE	GSM3323616	DN
11342980	6.1	SLE	GSM3323616	DN
11343000	5.1	SLE	GSM3323616	DN
11343020	3.4	SLE	GSM3323616	DN
11343040	2.4	SLE	GSM3323616	DN
11343060	1.7	SLE	GSM3323616	DN
11343080	1.3	SLE	GSM3323616	DN
11343100	1.8	SLE	GSM3323616	DN
11343120	2.4	SLE	GSM3323616	DN
11343140	2.7	SLE	GSM3323616	DN
11343160	2.2	SLE	GSM3323616	DN
11343180	2.2	SLE	GSM3323616	DN
11343200	3.2	SLE	GSM3323616	DN
11336440	0.2	SLE	GSM3323617	SM
11336460	0.6	SLE	GSM3323617	SM
11336480	0.5	SLE	GSM3323617	SM
11336620	0.6	SLE	GSM3323617	SM
11336640	0.6	SLE	GSM3323617	SM
11336660	0.4	SLE	GSM3323617	SM
11337120	0.1	SLE	GSM3323617	SM
11337140	0.3	SLE	GSM3323617	SM
11337160	0.3	SLE	GSM3323617	SM
11337180	0.1	SLE	GSM3323617	SM
11337280	0.3	SLE	GSM3323617	SM
11337300	0.6	SLE	GSM3323617	SM
11337320	0.6	SLE	GSM3323617	SM
11337340	0.2	SLE	GSM3323617	SM
11337380	0.3	SLE	GSM3323617	SM
11337400	0.6	SLE	GSM3323617	SM
11337420	1	SLE	GSM3323617	SM
11337440	0.9	SLE	GSM3323617	SM
11337460	0.5	SLE	GSM3323617	SM
11337480	0.1	SLE	GSM3323617	SM
11337500	0.7	SLE	GSM3323617	SM
11337520	1	SLE	GSM3323617	SM
11337540	1.2	SLE	GSM3323617	SM
11337560	1	SLE	GSM3323617	SM
11337580	2.7	SLE	GSM3323617	SM
11337600	3.8	SLE	GSM3323617	SM
11337620	4.6	SLE	GSM3323617	SM
11337640	3.6	SLE	GSM3323617	SM
11337660	1.9	SLE	GSM3323617	SM
11337680	1	SLE	GSM3323617	SM
11337700	2	SLE	GSM3323617	SM
11337720	3.8	SLE	GSM3323617	SM
11337740	4.9	SLE	GSM3323617	SM
11337760	4.3	SLE	GSM3323617	SM
11337780	5.8	SLE	GSM3323617	SM
11337800	7.5	SLE	GSM3323617	SM
11337820	7.1	SLE	GSM3323617	SM
11337840	3.8	SLE	GSM3323617	SM
11337860	4.3	SLE	GSM3323617	SM
11337880	4.6	SLE	GSM3323617	SM
11337900	4.2	SLE	GSM3323617	SM
11337920	2	SLE	GSM3323617	SM
11337940	1.7	SLE	GSM3323617	SM
11337960	1.8	SLE	GSM3323617	SM
11337980	3.2	SLE	GSM3323617	SM
11338000	2.5	SLE	GSM3323617	SM
11338020	3.4	SLE	GSM3323617	SM
11338040	4.6	SLE	GSM3323617	SM
11338060	5.2	SLE	GSM3323617	SM
11338080	2.9	SLE	GSM3323617	SM
11338100	2.4	SLE	GSM3323617	SM
11338120	2.4	SLE	GSM3323617	SM
11338140	3.1	SLE	GSM3323617	SM
11338160	2.4	SLE	GSM3323617	SM
11338180	2.6	SLE	GSM3323617	SM
11338200	1.6	SLE	GSM3323617	SM
11338220	2.1	SLE	GSM3323617	SM
11338240	2	SLE	GSM3323617	SM
11338260	2.7	SLE	GSM3323617	SM
11338280	1.3	SLE	GSM3323617	SM
11338300	1.4	SLE	GSM3323617	SM
11338320	0.7	SLE	GSM3323617	SM
11338340	1.4	SLE	GSM3323617	SM
11338360	2.1	SLE	GSM3323617	SM
11338380	1.8	SLE	GSM3323617	SM
11338400	1.1	SLE	GSM3323617	SM
11338420	1	SLE	GSM3323617	SM
11338440	0.4	SLE	GSM3323617	SM
11338480	0.2	SLE	GSM3323617	SM
11338500	0.6	SLE	GSM3323617	SM
11338520	1.1	SLE	GSM3323617	SM
11338540	1.3	SLE	GSM3323617	SM
11338560	1.4	SLE	GSM3323617	SM
11338580	1.6	SLE	GSM3323617	SM
11338600	1.4	SLE	GSM3323617	SM
11338620	1.5	SLE	GSM3323617	SM
11338640	1.6	SLE	GSM3323617	SM
11338660	1.1	SLE	GSM3323617	SM
11338680	1.3	SLE	GSM3323617	SM
11338700	1.8	SLE	GSM3323617	SM
11338720	1.6	SLE	GSM3323617	SM
11338740	1.6	SLE	GSM3323617	SM
11338760	1.5	SLE	GSM3323617	SM
11338780	0.8	SLE	GSM3323617	SM
11338900	0.1	SLE	GSM3323617	SM
11338920	0.3	SLE	GSM3323617	SM
11338940	0.3	SLE	GSM3323617	SM
11339240	0.4	SLE	GSM3323617	SM
11339260	0.6	SLE	GSM3323617	SM
11339280	0.4	SLE	GSM3323617	SM
11339320	0.1	SLE	GSM3323617	SM
11339340	0.3	SLE	GSM3323617	SM
11339360	0.5	SLE	GSM3323617	SM
11339380	0.4	SLE	GSM3323617	SM
11339400	0.3	SLE	GSM3323617	SM
11339500	0.1	SLE	GSM3323617	SM
11339520	0.4	SLE	GSM3323617	SM
11339540	1	SLE	GSM3323617	SM
11339560	1	SLE	GSM3323617	SM
11339580	0.6	SLE	GSM3323617	SM
11339600	0.2	SLE	GSM3323617	SM
11339620	0.4	SLE	GSM3323617	SM
11339640	0.6	SLE	GSM3323617	SM
11339660	0.4	SLE	GSM3323617	SM
11339680	0.1	SLE	GSM3323617	SM
11339720	0.3	SLE	GSM3323617	SM
11339740	0.5	SLE	GSM3323617	SM
11339760	0.5	SLE	GSM3323617	SM
11339780	0.3	SLE	GSM3323617	SM
11339980	0.6	SLE	GSM3323617	SM
11340000	0.6	SLE	GSM3323617	SM
11340020	0.4	SLE	GSM3323617	SM
11340120	0.6	SLE	GSM3323617	SM
11340140	0.6	SLE	GSM3323617	SM
11340160	0.4	SLE	GSM3323617	SM
11340260	0.3	SLE	GSM3323617	SM
11340280	0.3	SLE	GSM3323617	SM
11340300	0.2	SLE	GSM3323617	SM
11340360	0.3	SLE	GSM3323617	SM
11340380	0.5	SLE	GSM3323617	SM
11340400	0.5	SLE	GSM3323617	SM
11340420	0.3	SLE	GSM3323617	SM
11340440	0.9	SLE	GSM3323617	SM
11340460	0.8	SLE	GSM3323617	SM
11340500	0.3	SLE	GSM3323617	SM
11340520	0.4	SLE	GSM3323617	SM
11340540	0.4	SLE	GSM3323617	SM
11340560	0.5	SLE	GSM3323617	SM
11340580	0.8	SLE	GSM3323617	SM
11340600	0.6	SLE	GSM3323617	SM
11340620	0.8	SLE	GSM3323617	SM
11340640	1.4	SLE	GSM3323617	SM
11340660	2.3	SLE	GSM3323617	SM
11340680	1.6	SLE	GSM3323617	SM
11340700	1.1	SLE	GSM3323617	SM
11340720	1	SLE	GSM3323617	SM
11340740	1.2	SLE	GSM3323617	SM
11340760	1.6	SLE	GSM3323617	SM
11340780	1.7	SLE	GSM3323617	SM
11340800	1.3	SLE	GSM3323617	SM
11340820	1	SLE	GSM3323617	SM
11340840	0.7	SLE	GSM3323617	SM
11340860	0.1	SLE	GSM3323617	SM
11340940	0.1	SLE	GSM3323617	SM
11340960	0.6	SLE	GSM3323617	SM
11340980	0.6	SLE	GSM3323617	SM
11341000	1	SLE	GSM3323617	SM
11341020	1.8	SLE	GSM3323617	SM
11341040	2.6	SLE	GSM3323617	SM
11341060	1.6	SLE	GSM3323617	SM
11341080	1.6	SLE	GSM3323617	SM
11341100	1.6	SLE	GSM3323617	SM
11341120	3.1	SLE	GSM3323617	SM
11341140	3.2	SLE	GSM3323617	SM
11341160	3.2	SLE	GSM3323617	SM
11341180	1.8	SLE	GSM3323617	SM
11341200	1.9	SLE	GSM3323617	SM
11341220	1.6	SLE	GSM3323617	SM
11341240	1.7	SLE	GSM3323617	SM
11341260	1.9	SLE	GSM3323617	SM
11341280	1.9	SLE	GSM3323617	SM
11341300	1.7	SLE	GSM3323617	SM
11341320	1	SLE	GSM3323617	SM
11341340	2.9	SLE	GSM3323617	SM
11341360	3.8	SLE	GSM3323617	SM
11341380	4	SLE	GSM3323617	SM
11341400	2.4	SLE	GSM3323617	SM
11341420	2.4	SLE	GSM3323617	SM
11341440	2.9	SLE	GSM3323617	SM
11341460	3.6	SLE	GSM3323617	SM
11341480	2.8	SLE	GSM3323617	SM
11341500	2.4	SLE	GSM3323617	SM
11341520	2.9	SLE	GSM3323617	SM
11341540	3.3	SLE	GSM3323617	SM
11341560	2.8	SLE	GSM3323617	SM
11341580	2.1	SLE	GSM3323617	SM
11341600	1.5	SLE	GSM3323617	SM
11341620	1.4	SLE	GSM3323617	SM
11341640	1.6	SLE	GSM3323617	SM
11341660	1.1	SLE	GSM3323617	SM
11341680	1.4	SLE	GSM3323617	SM
11341700	1.6	SLE	GSM3323617	SM
11341720	2.2	SLE	GSM3323617	SM
11341740	2.1	SLE	GSM3323617	SM
11341760	1.6	SLE	GSM3323617	SM
11341780	1.3	SLE	GSM3323617	SM
11341800	1.3	SLE	GSM3323617	SM
11341820	1.7	SLE	GSM3323617	SM
11341840	1.4	SLE	GSM3323617	SM
11341860	1.3	SLE	GSM3323617	SM
11341880	0.8	SLE	GSM3323617	SM
11341900	1.8	SLE	GSM3323617	SM
11341920	3.1	SLE	GSM3323617	SM
11341940	2.7	SLE	GSM3323617	SM
11341960	1.8	SLE	GSM3323617	SM
11341980	0.8	SLE	GSM3323617	SM
11342000	0.5	SLE	GSM3323617	SM
11342020	0.4	SLE	GSM3323617	SM
11342040	1.7	SLE	GSM3323617	SM
11342060	1.6	SLE	GSM3323617	SM
11342080	1.1	SLE	GSM3323617	SM
11342100	0.3	SLE	GSM3323617	SM
11342120	0.3	SLE	GSM3323617	SM
11342140	0.2	SLE	GSM3323617	SM
11342220	0.8	SLE	GSM3323617	SM
11342240	1	SLE	GSM3323617	SM
11342260	0.7	SLE	GSM3323617	SM
11342440	0.3	SLE	GSM3323617	SM
11342460	0.3	SLE	GSM3323617	SM
11342480	0.3	SLE	GSM3323617	SM
11342540	0.2	SLE	GSM3323617	SM
11342560	0.3	SLE	GSM3323617	SM
11342580	0.3	SLE	GSM3323617	SM
11342600	0.3	SLE	GSM3323617	SM
11342620	0.3	SLE	GSM3323617	SM
11342640	0.3	SLE	GSM3323617	SM
11342680	0.4	SLE	GSM3323617	SM
11342700	1.2	SLE	GSM3323617	SM
11342720	1.6	SLE	GSM3323617	SM
11342740	1.3	SLE	GSM3323617	SM
11342760	1.6	SLE	GSM3323617	SM
11342780	1.4	SLE	GSM3323617	SM
11342800	0.6	SLE	GSM3323617	SM
11342840	0.6	SLE	GSM3323617	SM
11342860	0.9	SLE	GSM3323617	SM
11342880	0.7	SLE	GSM3323617	SM
11342900	0.5	SLE	GSM3323617	SM
11342920	0.5	SLE	GSM3323617	SM
11342940	0.6	SLE	GSM3323617	SM
11342960	0.3	SLE	GSM3323617	SM
11343000	0.1	SLE	GSM3323617	SM
11343020	0.8	SLE	GSM3323617	SM
11343040	1.2	SLE	GSM3323617	SM
11343060	1.2	SLE	GSM3323617	SM
11343080	0.9	SLE	GSM3323617	SM
11343100	0.6	SLE	GSM3323617	SM
11343120	0.2	SLE	GSM3323617	SM
11343140	0.2	SLE	GSM3323617	SM
11343160	0.6	SLE	GSM3323617	SM
11343180	0.6	SLE	GSM3323617	SM
11343200	0.2	SLE	GSM3323617	SM
11336200	0.2	SLE	GSM3323618	T3
11336220	0.1	SLE	GSM3323618	T3
11336240	0.2	SLE	GSM3323618	T3
11336260	0.2	SLE	GSM3323618	T3
11336280	0.1	SLE	GSM3323618	T3
11336300	0.1	SLE	GSM3323618	T3
11336320	0.2	SLE	GSM3323618	T3
11336340	0.2	SLE	GSM3323618	T3
11336360	0.1	SLE	GSM3323618	T3
11336440	0.2	SLE	GSM3323618	T3
11336460	0.2	SLE	GSM3323618	T3
11336480	0.1	SLE	GSM3323618	T3
11336520	0.1	SLE	GSM3323618	T3
11336540	0.2	SLE	GSM3323618	T3
11336560	0.2	SLE	GSM3323618	T3
11336600	0.2	SLE	GSM3323618	T3
11336620	0.3	SLE	GSM3323618	T3
11336640	0.3	SLE	GSM3323618	T3
11336660	0.2	SLE	GSM3323618	T3
11336980	0.2	SLE	GSM3323618	T3
11337000	0.2	SLE	GSM3323618	T3
11337020	0.2	SLE	GSM3323618	T3
11337200	0.2	SLE	GSM3323618	T3
11337220	0.2	SLE	GSM3323618	T3
11337240	0.4	SLE	GSM3323618	T3
11337260	0.4	SLE	GSM3323618	T3
11337280	0.4	SLE	GSM3323618	T3
11337300	0.4	SLE	GSM3323618	T3
11337320	0.2	SLE	GSM3323618	T3
11337340	0.2	SLE	GSM3323618	T3
11337400	0.1	SLE	GSM3323618	T3
11337420	0.7	SLE	GSM3323618	T3
11337440	0.7	SLE	GSM3323618	T3
11337460	0.3	SLE	GSM3323618	T3
11337500	0.2	SLE	GSM3323618	T3
11337520	0.2	SLE	GSM3323618	T3
11337540	0.2	SLE	GSM3323618	T3
11337560	0.2	SLE	GSM3323618	T3
11337580	0.2	SLE	GSM3323618	T3
11337600	0.2	SLE	GSM3323618	T3
11337620	0.7	SLE	GSM3323618	T3
11337640	0.5	SLE	GSM3323618	T3
11337660	0.2	SLE	GSM3323618	T3
11337700	0.2	SLE	GSM3323618	T3
11337720	0.4	SLE	GSM3323618	T3
11337740	0.5	SLE	GSM3323618	T3
11337760	0.3	SLE	GSM3323618	T3
11337780	1.2	SLE	GSM3323618	T3
11337800	1.7	SLE	GSM3323618	T3
11337820	1.6	SLE	GSM3323618	T3
11337840	0.5	SLE	GSM3323618	T3
11337860	1.4	SLE	GSM3323618	T3
11337880	2	SLE	GSM3323618	T3
11337900	1.7	SLE	GSM3323618	T3
11337920	0.2	SLE	GSM3323618	T3
11337940	0.4	SLE	GSM3323618	T3
11337960	0.9	SLE	GSM3323618	T3
11337980	0.9	SLE	GSM3323618	T3
11338000	0.5	SLE	GSM3323618	T3
11338020	1.2	SLE	GSM3323618	T3
